num__ESCS,num__PV1READ,num__PV1MATH,num__PV1SCIE,cat__ST004D01T_1.0,cat__ST004D01T_2.0
-0.5000987556269041,-0.5462689026578035,0.21289727875416814,-1.111003568633498,1.0,0.0
-0.772827821781017,-0.8699449297345266,-0.9062408549983182,-0.42126461389901293,1.0,0.0
1.007624836684763,-0.007378184401870797,0.07166302044249585,-0.001835466726971472,0.0,1.0
1.1262566606490685,0.628657356473511,1.1099150903080297,0.6034918219131375,0.0,1.0
0.908587656290048,0.013702132503515369,-0.740873344697529,0.8606557129763972,0.0,1.0
-1.490913877301875,-0.42903019044049934,-0.015941789004472812,-0.9696229572271918,1.0,0.0
-0.21220822318138907,0.971303842047846,2.096024070565785,1.232620660501579,1.0,0.0
1.3796570738702827,0.07398380129708106,0.26013940000127816,0.5418796396792317,0.0,1.0
-0.024064179495099258,0.7288984648082654,0.3144417277187787,0.1533061908562152,1.0,0.0
-0.7584643273996886,0.4980470740874523,0.49402003767191943,-0.17231568046694049,1.0,0.0
0.16851304146937834,-0.312823573461631,0.06261430631757099,0.4428933688019881,0.0,1.0
0.28288901524662335,0.3665417002556714,1.0225111402201053,1.0285960364342603,1.0,0.0
0.902381208100585,0.05061095426030293,0.14500681539735208,-0.019247605184379662,1.0,0.0
-0.9328655215235961,-0.975985865294117,-1.4549484520342657,-1.2071523058362004,1.0,0.0
1.6095616475171013,1.280914146406071,0.8728709177324485,0.5116192281150748,1.0,0.0
0.9077896843799741,-0.8054161433668691,-0.5736780142294406,-0.14339466416873797,0.0,1.0
1.137605594481229,0.7364062726489186,1.7948354616795545,0.9091517430503642,1.0,0.0
0.6606843828937868,-0.06184175879823881,-0.11155084390933798,0.21578153892818105,0.0,1.0
0.27978579115189184,-0.8940667308381338,-0.29098855231114795,-0.7938050053162338,0.0,1.0
-0.2857989659993063,0.2732695181769002,0.28949499532553463,0.37318528629386816,1.0,0.0
0.5307036250973208,0.29059593116195975,-0.2975566533518813,-0.03895159776353213,1.0,0.0
0.04872859141274426,0.19048269303373674,0.1094044940068322,-0.7100283117923845,0.0,1.0
0.6563398691611628,0.3935588481786055,0.9383510687807385,0.48746050609582176,1.0,0.0
0.06539733797873035,0.7480881293742171,0.17496498879874006,0.2988736526494312,1.0,0.0
0.06584065570654912,0.8558370455496251,0.36062933733090896,0.7720373536022841,1.0,0.0
-0.14641987237308227,0.8375881403603009,-0.19027766968656898,0.5242889151863626,1.0,0.0
-0.007661423565804421,-0.6167801879739137,0.18175403513442157,-0.6524541582491709,1.0,0.0
1.0504493291920571,-0.7095682899851002,-1.137861824879716,0.2572829492799409,1.0,0.0
-2.0267963466892156,-0.7432438222338694,-1.1769390131816944,-1.1533681448233173,1.0,0.0
0.08632193473177673,1.3035106386174766,1.0991188997594241,1.946478651469658,1.0,0.0
1.3927792786137185,1.1399737780494783,1.7708528542097204,1.221994791391673,1.0,0.0
0.8438632680285063,1.7396759130974655,2.3629762017029927,1.7375032256415157,0.0,1.0
0.0943903173780785,1.4240283082737037,0.9932358886394667,1.3920384614894052,1.0,0.0
0.5197980089929788,-1.065367139659849,-0.8574119448147617,-0.5041582986919737,1.0,0.0
0.37758168190871455,0.47066458271728434,0.6447549436663654,1.8269946723001036,0.0,1.0
